pair_id,design_id,operational_id,Hnode,Hlink,hashrate_concentration,validator_count,number_of_attackers,block_creation_interval,max_block_size,inbound_connections,outbound_connections
385,4,85,0.5825,0.2125,0.3625,564,119,279,0.419831509,86,6
386,4,86,0.3675,0.145,0.4,740,96,279,0.419831509,86,6
387,4,87,0.13,0.235,0.5525,713,145,279,0.419831509,86,6
388,4,88,0.41,0.1975,0.5675,117,1,279,0.419831509,86,6
389,4,89,0.4825,0.2725,0.3475,395,43,279,0.419831509,86,6
390,4,90,0.2625,0.13,0.6725,841,208,279,0.419831509,86,6
391,4,91,0.5775,0.105,0.4525,185,4,279,0.419831509,86,6
392,4,92,0.4925,0.205,0.575,589,72,279,0.419831509,86,6
393,4,93,0.235,0.29,0.385,277,14,279,0.419831509,86,6
394,4,94,0.5975,0.3675,0.1825,603,49,279,0.419831509,86,6
395,4,95,0.2775,0.395,0.5075,724,113,279,0.419831509,86,6
396,4,96,0.4275,0.36,0.1375,735,93,279,0.419831509,86,6
397,4,97,0.1725,0.3775,0.46,993,30,279,0.419831509,86,6
398,4,98,0.19,0.1025,0.205,373,34,279,0.419831509,86,6
399,4,99,0.355,0.1275,0.7475,656,19,279,0.419831509,86,6
400,4,100,0.5425,0.1875,0.3175,937,79,279,0.419831509,86,6
401,5,1,0.2225,0.4,0.4775,959,118,1147,6.64056161,25,2
402,5,2,0.41,0.2525,0.1675,678,95,1147,6.64056161,25,2
403,5,3,0.25,0.24,0.65,976,5,1147,6.64056161,25,2
404,5,4,0.4175,0.08,0.56,308,34,1147,6.64056161,25,2
405,5,5,0.4825,0.1075,0.7775,325,59,1147,6.64056161,25,2
406,5,6,0.495,0.3725,0.4325,513,34,1147,6.64056161,25,2
407,5,7,0.24,0.3125,0.62,417,83,1147,6.64056161,25,2
408,5,8,0.135,0.2875,0.5975,76,13,1147,6.64056161,25,2
409,5,9,0.465,0.3425,0.23,480,73,1147,6.64056161,25,2
410,5,10,0.5,0.2975,0.29,943,224,1147,6.64056161,25,2
411,5,11,0.08,0.125,0.38,929,180,1147,6.64056161,25,2
412,5,12,0.235,0.1225,0.47,35,3,1147,6.64056161,25,2
413,5,13,0.4375,0.185,0.2975,582,23,1147,6.64056161,25,2
414,5,14,0.2725,0.3075,0.2525,868,155,1147,6.64056161,25,2
415,5,15,0.5225,0.1575,0.2675,225,43,1147,6.64056161,25,2
416,5,16,0.3125,0.0675,0.2225,730,92,1147,6.64056161,25,2
417,5,17,0.5325,0.22,0.5,632,22,1147,6.64056161,25,2
418,5,18,0.2075,0.1625,0.2075,40,9,1147,6.64056161,25,2
419,5,19,0.1175,0.305,0.77,647,8,1147,6.64056161,25,2
420,5,20,0.0625,0.195,0.455,653,122,1147,6.64056161,25,2
421,5,21,0.295,0.2175,0.5225,262,12,1147,6.64056161,25,2
422,5,22,0.3,0.295,0.4175,100,19,1147,6.64056161,25,2
423,5,23,0.5825,0.36,0.6275,687,37,1147,6.64056161,25,2
424,5,24,0.56,0.1,0.395,161,10,1147,6.64056161,25,2
425,5,25,0.455,0.1775,0.74,882,43,1147,6.64056161,25,2
426,5,26,0.55,0.265,0.1375,194,14,1147,6.64056161,25,2
427,5,27,0.2775,0.1325,0.13,450,31,1147,6.64056161,25,2
428,5,28,0.14,0.3325,0.3125,788,168,1147,6.64056161,25,2
429,5,29,0.305,0.135,0.68,190,18,1147,6.64056161,25,2
430,5,30,0.39,0.27,0.085,554,136,1147,6.64056161,25,2
431,5,31,0.4775,0.2,0.425,894,67,1147,6.64056161,25,2
432,5,32,0.4,0.39,0.5825,747,68,1147,6.64056161,25,2
433,5,33,0.3725,0.375,0.7175,48,2,1147,6.64056161,25,2
434,5,34,0.565,0.05,0.605,508,119,1147,6.64056161,25,2
435,5,35,0.345,0.365,0.335,538,61,1147,6.64056161,25,2
436,5,36,0.09,0.3675,0.725,855,137,1147,6.64056161,25,2
437,5,37,0.285,0.235,0.7475,470,40,1147,6.64056161,25,2
438,5,38,0.18,0.3775,0.07,414,81,1147,6.64056161,25,2
439,5,39,0.3825,0.1675,0.5375,816,16,1147,6.64056161,25,2
440,5,40,0.2275,0.255,0.4025,814,47,1147,6.64056161,25,2
441,5,41,0.3175,0.1525,0.6875,598,138,1147,6.64056161,25,2
442,5,42,0.195,0.3225,0.755,106,8,1147,6.64056161,25,2
443,5,43,0.5425,0.2275,0.2,828,178,1147,6.64056161,25,2
444,5,44,0.19,0.1425,0.32,425,14,1147,6.64056161,25,2
445,5,45,0.51,0.2375,0.7025,765,134,1147,6.64056161,25,2
446,5,46,0.1625,0.2575,0.4475,203,34,1147,6.64056161,25,2
447,5,47,0.1725,0.2125,0.59,703,90,1147,6.64056161,25,2
448,5,48,0.1675,0.17,0.245,783,78,1147,6.64056161,25,2
449,5,49,0.34,0.3175,0.365,1000,24,1147,6.64056161,25,2
450,5,50,0.1075,0.075,0.6125,562,31,1147,6.64056161,25,2
451,5,51,0.555,0.0925,0.665,966,113,1147,6.64056161,25,2
452,5,52,0.3775,0.145,0.055,990,152,1147,6.64056161,25,2
453,5,53,0.1125,0.3825,0.275,249,15,1147,6.64056161,25,2
454,5,54,0.5925,0.115,0.0775,743,31,1147,6.64056161,25,2
455,5,55,0.57,0.3375,0.545,130,28,1147,6.64056161,25,2
456,5,56,0.095,0.0725,0.1075,709,148,1147,6.64056161,25,2
457,5,57,0.5875,0.175,0.3575,459,75,1147,6.64056161,25,2
458,5,58,0.2,0.245,0.1225,552,121,1147,6.64056161,25,2
459,5,59,0.445,0.0825,0.1825,238,42,1147,6.64056161,25,2
460,5,60,0.4275,0.14,0.4925,85,14,1147,6.64056161,25,2
461,5,61,0.2575,0.3,0.35,385,20,1147,6.64056161,25,2
462,5,62,0.5375,0.3925,0.3875,331,74,1147,6.64056161,25,2
463,5,63,0.0575,0.3575,0.6575,296,71,1147,6.64056161,25,2
464,5,64,0.3675,0.055,0.3425,147,3,1147,6.64056161,25,2
465,5,65,0.515,0.15,0.7325,274,2,1147,6.64056161,25,2
466,5,66,0.2175,0.0625,0.71,618,128,1147,6.64056161,25,2
467,5,67,0.395,0.2225,0.7625,114,23,1147,6.64056161,25,2
468,5,68,0.145,0.16,0.7925,941,136,1147,6.64056161,25,2
469,5,69,0.085,0.1875,0.635,165,19,1147,6.64056161,25,2
470,5,70,0.2625,0.1925,0.2375,216,51,1147,6.64056161,25,2
471,5,71,0.355,0.09,0.41,375,92,1147,6.64056161,25,2
472,5,72,0.5775,0.29,0.175,602,61,1147,6.64056161,25,2
473,5,73,0.45,0.2625,0.695,251,33,1147,6.64056161,25,2
474,5,74,0.4325,0.385,0.6425,800,163,1147,6.64056161,25,2
475,5,75,0.1575,0.2475,0.3725,315,43,1147,6.64056161,25,2
476,5,76,0.2675,0.0975,0.785,775,63,1147,6.64056161,25,2
477,5,77,0.6,0.2825,0.6725,399,41,1147,6.64056161,25,2
478,5,78,0.3275,0.34,0.215,172,0,1147,6.64056161,25,2
479,5,79,0.4225,0.1025,0.4625,891,198,1147,6.64056161,25,2
480,5,80,0.13,0.11,0.19,532,4,1147,6.64056161,25,2
481,5,81,0.185,0.1175,0.53,484,69,1147,6.64056161,25,2
482,5,82,0.2125,0.35,0.1,914,40,1147,6.64056161,25,2
483,5,83,0.0675,0.325,0.5525,361,30,1147,6.64056161,25,2
484,5,84,0.075,0.085,0.305,74,10,1147,6.64056161,25,2
485,5,85,0.5275,0.355,0.44,724,99,1147,6.64056161,25,2
486,5,86,0.3325,0.33,0.5675,664,108,1147,6.64056161,25,2
487,5,87,0.1025,0.23,0.3275,576,61,1147,6.64056161,25,2
488,5,88,0.1225,0.065,0.485,387,10,1147,6.64056161,25,2
489,5,89,0.0525,0.28,0.145,843,75,1147,6.64056161,25,2
490,5,90,0.35,0.2725,0.8,498,114,1147,6.64056161,25,2
491,5,91,0.4875,0.0575,0.16,848,67,1147,6.64056161,25,2
492,5,92,0.29,0.395,0.115,283,45,1147,6.64056161,25,2
493,5,93,0.3625,0.18,0.1525,353,43,1147,6.64056161,25,2
494,5,94,0.405,0.3475,0.26,626,8,1147,6.64056161,25,2
495,5,95,0.3225,0.1275,0.575,913,165,1147,6.64056161,25,2
496,5,96,0.505,0.315,0.0925,63,7,1147,6.64056161,25,2
497,5,97,0.46,0.2775,0.515,439,7,1147,6.64056161,25,2
498,5,98,0.4725,0.205,0.2825,345,52,1147,6.64056161,25,2
499,5,99,0.245,0.2025,0.5075,696,174,1147,6.64056161,25,2
500,5,100,0.1525,0.21,0.0625,137,4,1147,6.64056161,25,2
501,6,1,0.3125,0.2225,0.505,306,65,60,3.552402721,54,3
502,6,2,0.285,0.2375,0.4375,614,28,60,3.552402721,54,3
503,6,3,0.25,0.065,0.7325,662,48,60,3.552402721,54,3
504,6,4,0.4775,0.0775,0.085,440,14,60,3.552402721,54,3
505,6,5,0.245,0.34,0.71,152,22,60,3.552402721,54,3
506,6,6,0.2725,0.2575,0.265,398,68,60,3.552402721,54,3
507,6,7,0.09,0.245,0.74,448,39,60,3.552402721,54,3
508,6,8,0.4275,0.2725,0.16,703,127,60,3.552402721,54,3
509,6,9,0.2625,0.325,0.1075,189,5,60,3.552402721,54,3
510,6,10,0.2125,0.19,0.8,298,8,60,3.552402721,54,3
511,6,11,0.1725,0.1425,0.6575,883,172,60,3.552402721,54,3
512,6,12,0.5825,0.22,0.5225,586,66,60,3.552402721,54,3
513,6,13,0.24,0.125,0.13,779,178,60,3.552402721,54,3
514,6,14,0.4225,0.1175,0.415,357,83,60,3.552402721,54,3
515,6,15,0.0675,0.28,0.5375,773,17,60,3.552402721,54,3
516,6,16,0.13,0.1,0.68,480,47,60,3.552402721,54,3
517,6,17,0.3775,0.3425,0.1225,367,31,60,3.552402721,54,3
518,6,18,0.3325,0.185,0.3775,554,4,60,3.552402721,54,3
519,6,19,0.2275,0.2925,0.46,983,188,60,3.552402721,54,3
520,6,20,0.46,0.265,0.59,804,187,60,3.552402721,54,3
521,6,21,0.3275,0.3825,0.205,334,37,60,3.552402721,54,3
522,6,22,0.45,0.35,0.7175,208,2,60,3.552402721,54,3
523,6,23,0.2575,0.095,0.7625,180,41,60,3.552402721,54,3
524,6,24,0.445,0.06,0.725,737,102,60,3.552402721,54,3
525,6,25,0.295,0.0525,0.34,526,113,60,3.552402721,54,3
526,6,26,0.5875,0.1125,0.5975,82,12,60,3.552402721,54,3
527,6,27,0.355,0.3275,0.4225,608,147,60,3.552402721,54,3
528,6,28,0.1075,0.0675,0.3925,951,50,60,3.552402721,54,3
529,6,29,0.4675,0.2125,0.055,108,15,60,3.552402721,54,3
530,6,30,0.395,0.25,0.665,322,57,60,3.552402721,54,3
531,6,31,0.1525,0.275,0.19,119,24,60,3.552402721,54,3
532,6,32,0.19,0.23,0.1825,888,134,60,3.552402721,54,3
533,6,33,0.0575,0.255,0.7475,645,140,60,3.552402721,54,3
534,6,34,0.3675,0.11,0.6425,801,22,60,3.552402721,54,3
535,6,35,0.3175,0.1775,0.575,923,146,60,3.552402721,54,3
536,6,36,0.1175,0.3775,0.355,746,129,60,3.552402721,54,3
537,6,37,0.5275,0.2875,0.4675,133,18,60,3.552402721,54,3
538,6,38,0.5425,0.3875,0.545,466,9,60,3.552402721,54,3
539,6,39,0.29,0.145,0.5825,128,5,60,3.552402721,54,3
540,6,40,0.5225,0.375,0.385,174,36,60,3.552402721,54,3
541,6,41,0.4875,0.2675,0.6725,100,8,60,3.552402721,54,3
542,6,42,0.135,0.0925,0.4525,695,3,60,3.552402721,54,3
543,6,43,0.3,0.37,0.515,682,153,60,3.552402721,54,3
544,6,44,0.1675,0.075,0.22,72,9,60,3.552402721,54,3
545,6,45,0.305,0.1025,0.25,143,10,60,3.552402721,54,3
546,6,46,0.0625,0.24,0.1375,423,54,60,3.552402721,54,3
547,6,47,0.1625,0.3925,0.115,566,6,60,3.552402721,54,3
548,6,48,0.57,0.05,0.37,228,14,60,3.552402721,54,3
549,6,49,0.18,0.3175,0.3625,824,117,60,3.552402721,54,3
550,6,50,0.2675,0.36,0.56,1000,75,60,3.552402721,54,3
551,6,51,0.2,0.3675,0.4825,537,29,60,3.552402721,54,3
552,6,52,0.4175,0.3225,0.4075,483,43,60,3.552402721,54,3
553,6,53,0.3625,0.205,0.28,834,169,60,3.552402721,54,3
554,6,54,0.2075,0.1875,0.4975,234,24,60,3.552402721,54,3
555,6,55,0.08,0.1375,0.1675,677,40,60,3.552402721,54,3
556,6,56,0.3725,0.18,0.7925,755,82,60,3.552402721,54,3
557,6,57,0.405,0.385,0.755,430,69,60,3.552402721,54,3
558,6,58,0.2225,0.315,0.2275,845,36,60,3.552402721,54,3
559,6,59,0.35,0.1275,0.3175,273,43,60,3.552402721,54,3
560,6,60,0.51,0.2275,0.77,380,18,60,3.552402721,54,3
561,6,61,0.3225,0.2825,0.1,818,74,60,3.552402721,54,3
562,6,62,0.1025,0.1075,0.0625,909,154,60,3.552402721,54,3
563,6,63,0.565,0.13,0.785,563,105,60,3.552402721,54,3
564,6,64,0.4725,0.3475,0.2425,623,130,60,3.552402721,54,3
565,6,65,0.5775,0.29,0.1525,363,80,60,3.552402721,54,3
566,6,66,0.39,0.335,0.605,790,95,60,3.552402721,54,3
567,6,67,0.145,0.2475,0.4,160,12,60,3.552402721,54,3
568,6,68,0.495,0.1625,0.65,508,111,60,3.552402721,54,3
569,6,69,0.4825,0.12,0.43,954,119,60,3.552402721,54,3
570,6,70,0.56,0.3325,0.6275,576,95,60,3.552402721,54,3
571,6,71,0.185,0.17,0.3475,595,97,60,3.552402721,54,3
572,6,72,0.1125,0.3,0.62,247,14,60,3.552402721,54,3
573,6,73,0.5925,0.31,0.6875,861,35,60,3.552402721,54,3
574,6,74,0.5375,0.09,0.2575,632,74,60,3.552402721,54,3
575,6,75,0.235,0.16,0.5675,405,50,60,3.552402721,54,3
576,6,76,0.6,0.365,0.0925,727,129,60,3.552402721,54,3
577,6,77,0.2175,0.1725,0.0775,203,38,60,3.552402721,54,3
578,6,78,0.55,0.195,0.3025,877,56,60,3.552402721,54,3
579,6,79,0.34,0.0825,0.145,497,67,60,3.552402721,54,3
580,6,80,0.555,0.155,0.1975,979,234,60,3.552402721,54,3
581,6,81,0.4375,0.1675,0.2125,657,52,60,3.552402721,54,3
582,6,82,0.075,0.395,0.6125,84,20,60,3.552402721,54,3
583,6,83,0.2775,0.3075,0.635,543,54,60,3.552402721,54,3
584,6,84,0.345,0.2025,0.7025,971,14,60,3.552402721,54,3
585,6,85,0.5,0.2325,0.07,723,74,60,3.552402721,54,3
586,6,86,0.41,0.4,0.2875,905,60,60,3.552402721,54,3
587,6,87,0.14,0.2975,0.445,287,44,60,3.552402721,54,3
588,6,88,0.3825,0.215,0.31,58,0,60,3.552402721,54,3
589,6,89,0.195,0.21,0.695,710,176,60,3.552402721,54,3
590,6,90,0.1225,0.1975,0.235,455,113,60,3.552402721,54,3
591,6,91,0.0525,0.1525,0.295,516,19,60,3.552402721,54,3
592,6,92,0.4325,0.305,0.3325,259,63,60,3.552402721,54,3
593,6,93,0.515,0.085,0.5525,850,168,60,3.552402721,54,3
594,6,94,0.455,0.135,0.49,343,32,60,3.552402721,54,3
595,6,95,0.4,0.0725,0.475,217,40,60,3.552402721,54,3
596,6,96,0.5325,0.15,0.175,266,5,60,3.552402721,54,3
597,6,97,0.1575,0.3525,0.7775,936,128,60,3.552402721,54,3
598,6,98,0.085,0.3575,0.2725,318,33,60,3.552402721,54,3
599,6,99,0.095,0.0575,0.53,395,79,60,3.552402721,54,3
600,6,100,0.505,0.2625,0.325,931,31,60,3.552402721,54,3
601,7,1,0.5825,0.3575,0.6775,162,4,593,3.93831892,84,7
602,7,2,0.51,0.29,0.24,375,11,593,3.93831892,84,7
603,7,3,0.505,0.34,0.45,663,121,593,3.93831892,84,7
604,7,4,0.4275,0.39,0.6925,490,16,593,3.93831892,84,7
605,7,5,0.2725,0.16,0.6625,553,123,593,3.93831892,84,7
606,7,6,0.565,0.3175,0.5175,636,77,593,3.93831892,84,7
607,7,7,0.45,0.1325,0.685,899,134,593,3.93831892,84,7
608,7,8,0.14,0.1675,0.405,948,154,593,3.93831892,84,7
609,7,9,0.57,0.065,0.5875,419,16,593,3.93831892,84,7
610,7,10,0.46,0.115,0.0525,747,13,593,3.93831892,84,7
611,7,11,0.1075,0.3925,0.3825,520,6,593,3.93831892,84,7
612,7,12,0.135,0.08,0.435,216,3,593,3.93831892,84,7
613,7,13,0.3725,0.35,0.54,710,44,593,3.93831892,84,7
614,7,14,0.3175,0.2875,0.595,179,17,593,3.93831892,84,7
615,7,15,0.1725,0.1525,0.39,721,42,593,3.93831892,84,7
616,7,16,0.4325,0.1425,0.315,605,118,593,3.93831892,84,7
617,7,17,0.1775,0.255,0.4425,810,200,593,3.93831892,84,7
618,7,18,0.1275,0.24,0.0675,251,39,593,3.93831892,84,7
619,7,19,0.1675,0.375,0.21,380,60,593,3.93831892,84,7
620,7,20,0.5475,0.385,0.745,344,71,593,3.93831892,84,7
621,7,21,0.0525,0.3125,0.5325,305,34,593,3.93831892,84,7
622,7,22,0.2125,0.325,0.3375,173,31,593,3.93831892,84,7
623,7,23,0.47,0.2525,0.3525,457,37,593,3.93831892,84,7
624,7,24,0.1,0.12,0.3075,820,78,593,3.93831892,84,7
625,7,25,0.1225,0.2225,0.165,693,134,593,3.93831892,84,7
626,7,26,0.3275,0.085,0.375,363,85,593,3.93831892,84,7
627,7,27,0.5925,0.14,0.1575,297,21,593,3.93831892,84,7
628,7,28,0.465,0.28,0.4125,969,204,593,3.93831892,84,7
629,7,29,0.2775,0.365,0.2775,633,31,593,3.93831892,84,7
630,7,30,0.5325,0.18,0.7675,941,52,593,3.93831892,84,7
631,7,31,0.1175,0.205,0.7075,356,35,593,3.93831892,84,7
632,7,32,0.25,0.0675,0.2175,141,18,593,3.93831892,84,7
633,7,33,0.195,0.3,0.3225,439,47,593,3.93831892,84,7
634,7,34,0.4,0.3425,0.2025,981,40,593,3.93831892,84,7
635,7,35,0.355,0.22,0.6325,538,49,593,3.93831892,84,7
636,7,36,0.3225,0.295,0.655,999,185,593,3.93831892,84,7
637,7,37,0.0625,0.09,0.2625,581,78,593,3.93831892,84,7
638,7,38,0.3325,0.315,0.0975,880,19,593,3.93831892,84,7
639,7,39,0.4925,0.11,0.5475,245,46,593,3.93831892,84,7
640,7,40,0.0675,0.3775,0.64,886,110,593,3.93831892,84,7
641,7,41,0.5975,0.2475,0.4275,543,72,593,3.93831892,84,7
642,7,42,0.3,0.2125,0.715,674,11,593,3.93831892,84,7
643,7,43,0.555,0.0925,0.48,850,71,593,3.93831892,84,7
644,7,44,0.405,0.3075,0.36,755,107,593,3.93831892,84,7
645,7,45,0.52,0.15,0.58,325,49,593,3.93831892,84,7
646,7,46,0.08,0.2775,0.4575,262,11,593,3.93831892,84,7
647,7,47,0.5375,0.2175,0.1275,934,167,593,3.93831892,84,7
648,7,48,0.3875,0.1625,0.33,88,0,593,3.93831892,84,7
649,7,49,0.24,0.3225,0.73,801,174,593,3.93831892,84,7
650,7,50,0.19,0.2375,0.7,323,48,593,3.93831892,84,7
651,7,51,0.1625,0.17,0.7375,619,84,593,3.93831892,84,7
652,7,52,0.56,0.2275,0.06,498,109,593,3.93831892,84,7
653,7,53,0.4825,0.335,0.0825,94,16,593,3.93831892,84,7
654,7,54,0.455,0.2625,0.79,833,97,593,3.93831892,84,7
655,7,55,0.395,0.4,0.285,203,28,593,3.93831892,84,7
656,7,56,0.3775,0.1175,0.2325,957,213,593,3.93831892,84,7
657,7,57,0.085,0.1875,0.1875,844,191,593,3.93831892,84,7
658,7,58,0.35,0.2,0.4875,904,94,593,3.93831892,84,7
659,7,59,0.095,0.3475,0.2475,424,100,593,3.93831892,84,7
660,7,60,0.205,0.0575,0.2925,688,122,593,3.93831892,84,7
661,7,61,0.3825,0.0975,0.775,485,80,593,3.93831892,84,7
662,7,62,0.245,0.145,0.525,869,8,593,3.93831892,84,7
663,7,63,0.2,0.27,0.18,575,0,593,3.93831892,84,7
664,7,64,0.185,0.0725,0.6025,989,34,593,3.93831892,84,7
665,7,65,0.1125,0.305,0.67,744,38,593,3.93831892,84,7
666,7,66,0.5,0.075,0.7225,700,167,593,3.93831892,84,7
667,7,67,0.0575,0.135,0.76,109,21,593,3.93831892,84,7
668,7,68,0.5275,0.175,0.225,612,69,593,3.93831892,84,7
669,7,69,0.295,0.3675,0.5025,210,18,593,3.93831892,84,7
670,7,70,0.4875,0.3825,0.15,562,56,593,3.93831892,84,7
671,7,71,0.29,0.2725,0.105,729,112,593,3.93831892,84,7
672,7,72,0.2325,0.36,0.465,277,55,593,3.93831892,84,7
673,7,73,0.255,0.245,0.27,920,72,593,3.93831892,84,7
674,7,74,0.5875,0.3725,0.345,861,199,593,3.93831892,84,7
675,7,75,0.2275,0.125,0.7525,153,10,593,3.93831892,84,7
676,7,76,0.345,0.2025,0.195,131,17,593,3.93831892,84,7
677,7,77,0.4775,0.235,0.625,779,4,593,3.93831892,84,7
678,7,78,0.2625,0.1275,0.135,390,30,593,3.93831892,84,7
679,7,79,0.41,0.0825,0.6475,271,30,593,3.93831892,84,7
680,7,80,0.36,0.3325,0.6175,449,110,593,3.93831892,84,7
681,7,81,0.09,0.1025,0.565,765,160,593,3.93831892,84,7
682,7,82,0.4425,0.23,0.42,124,8,593,3.93831892,84,7
683,7,83,0.415,0.265,0.7975,402,70,593,3.93831892,84,7
684,7,84,0.305,0.1575,0.3675,473,56,593,3.93831892,84,7
685,7,85,0.4375,0.1775,0.255,287,62,593,3.93831892,84,7
686,7,86,0.3675,0.2975,0.12,644,131,593,3.93831892,84,7
687,7,87,0.575,0.0625,0.1725,789,113,593,3.93831892,84,7
688,7,88,0.2675,0.395,0.5725,791,131,593,3.93831892,84,7
689,7,89,0.31,0.1075,0.1125,240,59,593,3.93831892,84,7
690,7,90,0.145,0.355,0.075,913,81,593,3.93831892,84,7
691,7,91,0.515,0.21,0.495,192,44,593,3.93831892,84,7
692,7,92,0.0725,0.1,0.09,467,22,593,3.93831892,84,7
693,7,93,0.2225,0.1925,0.1425,336,8,593,3.93831892,84,7
694,7,94,0.15,0.2575,0.61,118,29,593,3.93831892,84,7
695,7,95,0.2175,0.185,0.4725,524,89,593,3.93831892,84,7
696,7,96,0.5425,0.2825,0.3,230,13,593,3.93831892,84,7
697,7,97,0.1575,0.33,0.7825,592,43,593,3.93831892,84,7
698,7,98,0.3375,0.195,0.5575,408,15,593,3.93831892,84,7
699,7,99,0.2825,0.05,0.51,513,104,593,3.93831892,84,7
700,7,100,0.4225,0.055,0.3975,653,44,593,3.93831892,84,7
701,8,1,0.57,0.265,0.1975,640,26,360,6.531140161,18,2
702,8,2,0.3425,0.0575,0.3875,614,65,360,6.531140161,18,2
703,8,3,0.5525,0.165,0.205,963,219,360,6.531140161,18,2
704,8,4,0.5325,0.36,0.6725,409,20,360,6.531140161,18,2
705,8,5,0.4,0.2175,0.575,315,30,360,6.531140161,18,2
706,8,6,0.25,0.355,0.1375,975,119,360,6.531140161,18,2
707,8,7,0.505,0.1175,0.4475,544,94,360,6.531140161,18,2
708,8,8,0.415,0.24,0.175,374,63,360,6.531140161,18,2
709,8,9,0.565,0.385,0.635,874,79,360,6.531140161,18,2
710,8,10,0.3,0.1125,0.725,940,21,360,6.531140161,18,2
711,8,11,0.1225,0.0875,0.0925,959,45,360,6.531140161,18,2
712,8,12,0.2875,0.2375,0.055,567,118,360,6.531140161,18,2
713,8,13,0.1,0.3425,0.485,286,11,360,6.531140161,18,2
714,8,14,0.26,0.11,0.1225,208,27,360,6.531140161,18,2
715,8,15,0.15,0.2675,0.3025,700,105,360,6.531140161,18,2
716,8,16,0.2275,0.14,0.455,46,5,360,6.531140161,18,2
717,8,17,0.41,0.135,0.5825,359,61,360,6.531140161,18,2
718,8,18,0.295,0.1375,0.38,682,99,360,6.531140161,18,2
719,8,19,0.0575,0.085,0.6425,371,4,360,6.531140161,18,2
720,8,20,0.2,0.06,0.34,263,52,360,6.531140161,18,2
721,8,21,0.1825,0.1875,0.5225,523,84,360,6.531140161,18,2
722,8,22,0.2225,0.2075,0.325,898,54,360,6.531140161,18,2
723,8,23,0.14,0.0775,0.4775,950,157,360,6.531140161,18,2
724,8,24,0.2725,0.3325,0.2425,753,72,360,6.531140161,18,2
725,8,25,0.515,0.1525,0.44,836,162,360,6.531140161,18,2
726,8,26,0.245,0.155,0.6125,394,53,360,6.531140161,18,2
727,8,27,0.5975,0.3375,0.8,626,78,360,6.531140161,18,2
728,8,28,0.4475,0.05,0.5,196,42,360,6.531140161,18,2
729,8,29,0.2375,0.3175,0.2275,240,11,360,6.531140161,18,2
730,8,30,0.4425,0.145,0.6275,846,27,360,6.531140161,18,2
731,8,31,0.1775,0.2725,0.4925,907,25,360,6.531140161,18,2
732,8,32,0.5375,0.08,0.5675,891,220,360,6.531140161,18,2
733,8,33,0.575,0.3,0.47,104,19,360,6.531140161,18,2
734,8,34,0.1125,0.2775,0.7775,72,8,360,6.531140161,18,2
735,8,35,0.205,0.0675,0.25,23,4,360,6.531140161,18,2
736,8,36,0.4375,0.285,0.59,433,95,360,6.531140161,18,2
737,8,37,0.1175,0.3675,0.0625,732,14,360,6.531140161,18,2
738,8,38,0.405,0.075,0.28,720,129,360,6.531140161,18,2
739,8,39,0.1275,0.23,0.605,189,27,360,6.531140161,18,2
740,8,40,0.2775,0.3775,0.56,310,20,360,6.531140161,18,2
741,8,41,0.4275,0.3075,0.7475,740,37,360,6.531140161,18,2
742,8,42,0.19,0.1275,0.695,145,4,360,6.531140161,18,2
743,8,43,0.3375,0.31,0.1675,867,128,360,6.531140161,18,2
744,8,44,0.145,0.345,0.2575,349,72,360,6.531140161,18,2
745,8,45,0.4975,0.07,0.7025,162,17,360,6.531140161,18,2
746,8,46,0.4925,0.225,0.07,794,87,360,6.531140161,18,2
747,8,47,0.0775,0.13,0.1075,630,149,360,6.531140161,18,2
748,8,48,0.3775,0.105,0.2125,111,8,360,6.531140161,18,2
749,8,49,0.2825,0.3275,0.7175,67,15,360,6.531140161,18,2
750,8,50,0.3825,0.2825,0.3325,765,189,360,6.531140161,18,2
751,8,51,0.2325,0.205,0.77,761,145,360,6.531140161,18,2
752,8,52,0.56,0.095,0.115,555,68,360,6.531140161,18,2
753,8,53,0.52,0.37,0.4025,57,10,360,6.531140161,18,2
754,8,54,0.5925,0.19,0.5375,711,4,360,6.531140161,18,2
755,8,55,0.16,0.395,0.31,390,35,360,6.531140161,18,2
756,8,56,0.155,0.12,0.515,477,41,360,6.531140161,18,2
757,8,57,0.46,0.195,0.16,83,1,360,6.531140161,18,2
758,8,58,0.4325,0.2,0.65,271,65,360,6.531140161,18,2
759,8,59,0.255,0.275,0.41,820,11,360,6.531140161,18,2
760,8,60,0.1325,0.2925,0.5525,829,187,360,6.531140161,18,2
761,8,61,0.525,0.215,0.425,330,27,360,6.531140161,18,2
762,8,62,0.58,0.1,0.2875,462,17,360,6.531140161,18,2
763,8,63,0.3275,0.2575,0.6575,420,85,360,6.531140161,18,2
764,8,64,0.085,0.2425,0.62,799,58,360,6.531140161,18,2
765,8,65,0.0725,0.29,0.1825,185,32,360,6.531140161,18,2
766,8,66,0.5875,0.255,0.355,302,71,360,6.531140161,18,2
767,8,67,0.47,0.295,0.1,507,42,360,6.531140161,18,2
768,8,68,0.195,0.325,0.145,481,94,360,6.531140161,18,2
769,8,69,0.355,0.0625,0.22,427,4,360,6.531140161,18,2
770,8,70,0.455,0.1225,0.3175,776,91,360,6.531140161,18,2
771,8,71,0.3925,0.3975,0.4325,539,2,360,6.531140161,18,2
772,8,72,0.265,0.0525,0.7925,691,55,360,6.531140161,18,2
773,8,73,0.05,0.38,0.5975,863,112,360,6.531140161,18,2
