design_id,overload_condition_id,source_operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,fraction_of_attackers,number_of_attackers,realized_fraction_of_attackers,number_of_attackers,transaction_arrival_rate
D008,S002,O061,4,350,2.821334593,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,16.92800756
D008,S003,O084,4,350,2.821334593,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,16.92800756
D008,S004,O040,4,350,2.821334593,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,16.92800756
D008,S005,O074,4,350,2.821334593,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,16.92800756
D008,S006,O014,4,350,2.821334593,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,16.92800756
D008,S007,O095,4,350,2.821334593,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,16.92800756
D008,S008,O008,4,350,2.821334593,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,16.92800756
D008,S009,O044,4,350,2.821334593,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,16.92800756
D008,S010,O071,4,350,2.821334593,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,16.92800756
D008,S011,O005,4,350,2.821334593,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,16.92800756
D008,S012,O094,4,350,2.821334593,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,16.92800756
D008,S013,O049,4,350,2.821334593,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,16.92800756
D008,S014,O002,4,350,2.821334593,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,16.92800756
D008,S015,O009,4,350,2.821334593,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,16.92800756
D008,S016,O096,4,350,2.821334593,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,16.92800756
D008,S017,O067,4,350,2.821334593,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,16.92800756
D008,S018,O037,4,350,2.821334593,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,16.92800756
D008,S019,O039,4,350,2.821334593,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,16.92800756
D008,S020,O029,4,350,2.821334593,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,16.92800756
D008,S021,O055,4,350,2.821334593,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,16.92800756
D008,S022,O075,4,350,2.821334593,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,16.92800756
D008,S023,O052,4,350,2.821334593,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,16.92800756
D008,S024,O020,4,350,2.821334593,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,16.92800756
D008,S025,O023,4,350,2.821334593,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,16.92800756
D008,S026,O069,4,350,2.821334593,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,16.92800756
D008,S027,O054,4,350,2.821334593,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,16.92800756
D008,S028,O063,4,350,2.821334593,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,16.92800756
D008,S029,O058,4,350,2.821334593,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,16.92800756
D008,S030,O042,4,350,2.821334593,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,16.92800756
D008,S031,O083,4,350,2.821334593,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,16.92800756
D008,S032,O086,4,350,2.821334593,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,16.92800756
D009,S001,O004,2,423,1.163860334,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,5.778030027
D009,S002,O061,2,423,1.163860334,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,5.778030027
D009,S003,O084,2,423,1.163860334,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,5.778030027
D009,S004,O040,2,423,1.163860334,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,5.778030027
D009,S005,O074,2,423,1.163860334,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,5.778030027
D009,S006,O014,2,423,1.163860334,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,5.778030027
D009,S007,O095,2,423,1.163860334,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,5.778030027
D009,S008,O008,2,423,1.163860334,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,5.778030027
D009,S009,O044,2,423,1.163860334,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,5.778030027
D009,S010,O071,2,423,1.163860334,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,5.778030027
D009,S011,O005,2,423,1.163860334,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,5.778030027
D009,S012,O094,2,423,1.163860334,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,5.778030027
D009,S013,O049,2,423,1.163860334,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,5.778030027
D009,S014,O002,2,423,1.163860334,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,5.778030027
D009,S015,O009,2,423,1.163860334,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,5.778030027
D009,S016,O096,2,423,1.163860334,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,5.778030027
D009,S017,O067,2,423,1.163860334,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,5.778030027
D009,S018,O037,2,423,1.163860334,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,5.778030027
D009,S019,O039,2,423,1.163860334,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,5.778030027
D009,S020,O029,2,423,1.163860334,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,5.778030027
D009,S021,O055,2,423,1.163860334,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,5.778030027
D009,S022,O075,2,423,1.163860334,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,5.778030027
D009,S023,O052,2,423,1.163860334,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,5.778030027
D009,S024,O020,2,423,1.163860334,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,5.778030027
D009,S025,O023,2,423,1.163860334,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,5.778030027
D009,S026,O069,2,423,1.163860334,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,5.778030027
D009,S027,O054,2,423,1.163860334,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,5.778030027
D009,S028,O063,2,423,1.163860334,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,5.778030027
D009,S029,O058,2,423,1.163860334,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,5.778030027
D009,S030,O042,2,423,1.163860334,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,5.778030027
D009,S031,O083,2,423,1.163860334,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,5.778030027
D009,S032,O086,2,423,1.163860334,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,5.778030027
D010,S001,O004,3,320,3.385100809,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,22.21472406
D010,S002,O061,3,320,3.385100809,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,22.21472406
D010,S003,O084,3,320,3.385100809,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,22.21472406
D010,S004,O040,3,320,3.385100809,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,22.21472406
D010,S005,O074,3,320,3.385100809,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,22.21472406
D010,S006,O014,3,320,3.385100809,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,22.21472406
D010,S007,O095,3,320,3.385100809,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,22.21472406
D010,S008,O008,3,320,3.385100809,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,22.21472406
D010,S009,O044,3,320,3.385100809,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,22.21472406
D010,S010,O071,3,320,3.385100809,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,22.21472406
D010,S011,O005,3,320,3.385100809,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,22.21472406
D010,S012,O094,3,320,3.385100809,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,22.21472406
D010,S013,O049,3,320,3.385100809,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,22.21472406
D010,S014,O002,3,320,3.385100809,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,22.21472406
D010,S015,O009,3,320,3.385100809,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,22.21472406
D010,S016,O096,3,320,3.385100809,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,22.21472406
D010,S017,O067,3,320,3.385100809,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,22.21472406
D010,S018,O037,3,320,3.385100809,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,22.21472406
D010,S019,O039,3,320,3.385100809,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,22.21472406
D010,S020,O029,3,320,3.385100809,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,22.21472406
D010,S021,O055,3,320,3.385100809,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,22.21472406
D010,S022,O075,3,320,3.385100809,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,22.21472406
D010,S023,O052,3,320,3.385100809,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,22.21472406
D010,S024,O020,3,320,3.385100809,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,22.21472406
D010,S025,O023,3,320,3.385100809,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,22.21472406
D010,S026,O069,3,320,3.385100809,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,22.21472406
D010,S027,O054,3,320,3.385100809,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,22.21472406
D010,S028,O063,3,320,3.385100809,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,22.21472406
D010,S029,O058,3,320,3.385100809,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,22.21472406
D010,S030,O042,3,320,3.385100809,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,22.21472406
D010,S031,O083,3,320,3.385100809,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,22.21472406
D010,S032,O086,3,320,3.385100809,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,22.21472406
D011,S001,O004,4,490,0.794044452,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,3.40304765
D011,S002,O061,4,490,0.794044452,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,3.40304765
D011,S003,O084,4,490,0.794044452,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,3.40304765
D011,S004,O040,4,490,0.794044452,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,3.40304765
D011,S005,O074,4,490,0.794044452,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,3.40304765
D011,S006,O014,4,490,0.794044452,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,3.40304765
D011,S007,O095,4,490,0.794044452,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,3.40304765
D011,S008,O008,4,490,0.794044452,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,3.40304765
D011,S009,O044,4,490,0.794044452,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,3.40304765
D011,S010,O071,4,490,0.794044452,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,3.40304765
D011,S011,O005,4,490,0.794044452,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,3.40304765
D011,S012,O094,4,490,0.794044452,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,3.40304765
D011,S013,O049,4,490,0.794044452,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,3.40304765
D011,S014,O002,4,490,0.794044452,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,3.40304765
D011,S015,O009,4,490,0.794044452,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,3.40304765
D011,S016,O096,4,490,0.794044452,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,3.40304765
D011,S017,O067,4,490,0.794044452,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,3.40304765
D011,S018,O037,4,490,0.794044452,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,3.40304765
D011,S019,O039,4,490,0.794044452,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,3.40304765
D011,S020,O029,4,490,0.794044452,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,3.40304765
D011,S021,O055,4,490,0.794044452,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,3.40304765
D011,S022,O075,4,490,0.794044452,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,3.40304765
D011,S023,O052,4,490,0.794044452,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,3.40304765
D011,S024,O020,4,490,0.794044452,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,3.40304765
D011,S025,O023,4,490,0.794044452,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,3.40304765
D011,S026,O069,4,490,0.794044452,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,3.40304765
D011,S027,O054,4,490,0.794044452,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,3.40304765
D011,S028,O063,4,490,0.794044452,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,3.40304765
D011,S029,O058,4,490,0.794044452,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,3.40304765
D011,S030,O042,4,490,0.794044452,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,3.40304765
D011,S031,O083,4,490,0.794044452,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,3.40304765
D011,S032,O086,4,490,0.794044452,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,3.40304765
D012,S001,O004,6,271,0.558762734,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,4.329895727
D012,S002,O061,6,271,0.558762734,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,4.329895727
D012,S003,O084,6,271,0.558762734,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,4.329895727
D012,S004,O040,6,271,0.558762734,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,4.329895727
D012,S005,O074,6,271,0.558762734,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,4.329895727
D012,S006,O014,6,271,0.558762734,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,4.329895727
D012,S007,O095,6,271,0.558762734,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,4.329895727
D012,S008,O008,6,271,0.558762734,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,4.329895727
D012,S009,O044,6,271,0.558762734,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,4.329895727
D012,S010,O071,6,271,0.558762734,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,4.329895727
D012,S011,O005,6,271,0.558762734,472,0.458927508,0.08115278,0.018055532,0.016407342,8,0.016949153,8,4.329895727
D012,S012,O094,6,271,0.558762734,888,0.302089761,0.091469055,0.358945917,0.217188865,193,0.217342342,193,4.329895727
D012,S013,O049,6,271,0.558762734,33,0.068127718,0.327197905,0.351458552,0.169586651,6,0.181818182,6,4.329895727
D012,S014,O002,6,271,0.558762734,71,0.386957289,0.33590604,0.423756547,0.22899681,16,0.225352113,16,4.329895727
D012,S015,O009,6,271,0.558762734,39,0.272204984,0.243100415,0.446678,0.00746125,0,0,0,4.329895727
D012,S016,O096,6,271,0.558762734,91,0.16170145,0.264353919,0.069555674,0.222330663,20,0.21978022,20,4.329895727
D012,S017,O067,6,271,0.558762734,60,0.359928689,0.02076874,0.174232425,0.096510536,6,0.1,6,4.329895727
D012,S018,O037,6,271,0.558762734,232,0.083660283,0.374766445,0.463420281,0.068421776,16,0.068965517,16,4.329895727
D012,S019,O039,6,271,0.558762734,48,0.232718262,0.17994217,0.033136716,0.009267723,0,0,0,4.329895727
D012,S020,O029,6,271,0.558762734,744,0.31398409,0.144642217,0.380464816,0.06366778,47,0.063172043,47,4.329895727
D012,S021,O055,6,271,0.558762734,143,0.09821222,0.163666817,0.285033773,0.115819652,17,0.118881119,17,4.329895727
D012,S022,O075,6,271,0.558762734,31,0.495260113,0.154710174,0.269857669,0.172977533,5,0.161290323,5,4.329895727
D012,S023,O052,6,271,0.558762734,249,0.293109713,0.381495942,0.29384703,0.118940555,30,0.120481928,30,4.329895727
D012,S024,O020,6,271,0.558762734,113,0.348269976,0.095285863,0.409466489,0.246401698,28,0.247787611,28,4.329895727
D012,S025,O023,6,271,0.558762734,410,0.214451437,0.12789836,0.094002538,0.083652687,34,0.082926829,34,4.329895727
D012,S026,O069,6,271,0.558762734,600,0.193256125,0.259153683,0.18565311,0.177689975,107,0.178333333,107,4.329895727
D012,S027,O054,6,271,0.558762734,70,0.483939677,0.225369653,0.039302168,0.158400508,11,0.157142857,11,4.329895727
D012,S028,O063,6,271,0.558762734,159,0.167777479,0.069957712,0.130372357,0.236705609,38,0.238993711,38,4.329895727
D012,S029,O058,6,271,0.558762734,22,0.090722232,0.036785238,0.101049312,0.19363293,4,0.181818182,4,4.329895727
D012,S030,O042,6,271,0.558762734,533,0.049123846,0.273615249,0.271891148,0.05266066,28,0.052532833,28,4.329895727
D012,S031,O083,6,271,0.558762734,89,0.002629244,0.11891721,0.012340148,0.1423155,13,0.146067416,13,4.329895727
D012,S032,O086,6,271,0.558762734,135,0.469888219,0.056365997,0.043821459,0.204201288,28,0.207407407,28,4.329895727
D013,S001,O004,3,199,0.306535686,544,0.015441285,0.39993713,0.047767101,0.021638756,12,0.022058824,12,3.234798699
D013,S002,O061,3,199,0.306535686,27,0.381805437,0.01616482,0.491613692,0.151708312,4,0.148148148,4,3.234798699
D013,S003,O084,3,199,0.306535686,797,0.372992677,0.000386491,0.00152113,0.212119634,169,0.212045169,169,3.234798699
D013,S004,O040,3,199,0.306535686,585,0.392959459,0.39457393,0.498815231,0.051359523,30,0.051282051,30,3.234798699
D013,S005,O074,3,199,0.306535686,36,0.042568944,0.004280635,0.087293441,0.071484542,3,0.083333333,3,3.234798699
D013,S006,O014,3,199,0.306535686,505,0.055050564,0.385744929,0.323573274,0.249191993,126,0.24950495,126,3.234798699
D013,S007,O095,3,199,0.306535686,29,0.365502327,0.314203797,0.177999519,0.10606856,3,0.103448276,3,3.234798699
D013,S008,O008,3,199,0.306535686,217,0.118365868,0.010264005,0.438577644,0.018412668,4,0.01843318,4,3.234798699
D013,S009,O044,3,199,0.306535686,721,0.432376139,0.324925408,0.144007894,0.205765142,148,0.205270458,148,3.234798699
D013,S010,O071,3,199,0.306535686,830,0.025772238,0.059916076,0.006124037,0.001567019,1,0.001204819,1,3.234798699
