design_id,overload_condition_id,source_operational_id,connection_count,block_creation_interval,maximum_block_size,validating_node_count,node_bandwidth_heterogeneity,link_bandwidth_heterogeneity,hashing_power_concentration,relative_transaction_load,number_of_attackers
D010,S019,O039,3,320,3.385100809,48,0.232718262,0.17994217,0.033136716,1.05,1
D010,S020,O029,3,320,3.385100809,744,0.31398409,0.144642217,0.380464816,1.05,47
D010,S021,O055,3,320,3.385100809,143,0.09821222,0.163666817,0.285033773,1.05,17
D010,S022,O075,3,320,3.385100809,31,0.495260113,0.154710174,0.269857669,1.05,5
D010,S023,O052,3,320,3.385100809,249,0.293109713,0.381495942,0.29384703,1.05,30
D010,S024,O020,3,320,3.385100809,113,0.348269976,0.095285863,0.409466489,1.05,28
D010,S025,O023,3,320,3.385100809,410,0.214451437,0.12789836,0.094002538,1.05,34
D010,S026,O069,3,320,3.385100809,600,0.193256125,0.259153683,0.18565311,1.05,107
D010,S027,O054,3,320,3.385100809,70,0.483939677,0.225369653,0.039302168,1.05,11
D010,S028,O063,3,320,3.385100809,159,0.167777479,0.069957712,0.130372357,1.05,38
D010,S029,O058,3,320,3.385100809,22,0.090722232,0.036785238,0.101049312,1.05,4
D010,S030,O042,3,320,3.385100809,533,0.049123846,0.273615249,0.271891148,1.05,28
D010,S031,O083,3,320,3.385100809,89,0.002629244,0.11891721,0.012340148,1.05,13
D010,S032,O086,3,320,3.385100809,135,0.469888219,0.056365997,0.043821459,1.05,28
D011,S001,O004,4,490,0.794044452,544,0.015441285,0.39993713,0.047767101,1.05,12
D011,S002,O061,4,490,0.794044452,27,0.381805437,0.01616482,0.491613692,1.05,4
D011,S003,O084,4,490,0.794044452,797,0.372992677,0.000386491,0.00152113,1.05,169
D011,S004,O040,4,490,0.794044452,585,0.392959459,0.39457393,0.498815231,1.05,30
D011,S005,O074,4,490,0.794044452,36,0.042568944,0.004280635,0.087293441,1.05,3
D011,S006,O014,4,490,0.794044452,505,0.055050564,0.385744929,0.323573274,1.05,126
D011,S007,O095,4,490,0.794044452,29,0.365502327,0.314203797,0.177999519,1.05,3
D011,S008,O008,4,490,0.794044452,217,0.118365868,0.010264005,0.438577644,1.05,4
D011,S009,O044,4,490,0.794044452,721,0.432376139,0.324925408,0.144007894,1.05,148
D011,S010,O071,4,490,0.794044452,830,0.025772238,0.059916076,0.006124037,1.05,1
D011,S011,O005,4,490,0.794044452,472,0.458927508,0.08115278,0.018055532,1.05,8
D011,S012,O094,4,490,0.794044452,888,0.302089761,0.091469055,0.358945917,1.05,193
D011,S013,O049,4,490,0.794044452,33,0.068127718,0.327197905,0.351458552,1.05,6
D011,S014,O002,4,490,0.794044452,71,0.386957289,0.33590604,0.423756547,1.05,16
D011,S015,O009,4,490,0.794044452,39,0.272204984,0.243100415,0.446678,1.05,1
D011,S016,O096,4,490,0.794044452,91,0.16170145,0.264353919,0.069555674,1.05,20
D011,S017,O067,4,490,0.794044452,60,0.359928689,0.02076874,0.174232425,1.05,6
D011,S018,O037,4,490,0.794044452,232,0.083660283,0.374766445,0.463420281,1.05,16
D011,S019,O039,4,490,0.794044452,48,0.232718262,0.17994217,0.033136716,1.05,1
D011,S020,O029,4,490,0.794044452,744,0.31398409,0.144642217,0.380464816,1.05,47
D011,S021,O055,4,490,0.794044452,143,0.09821222,0.163666817,0.285033773,1.05,17
D011,S022,O075,4,490,0.794044452,31,0.495260113,0.154710174,0.269857669,1.05,5
D011,S023,O052,4,490,0.794044452,249,0.293109713,0.381495942,0.29384703,1.05,30
D011,S024,O020,4,490,0.794044452,113,0.348269976,0.095285863,0.409466489,1.05,28
D011,S025,O023,4,490,0.794044452,410,0.214451437,0.12789836,0.094002538,1.05,34
D011,S026,O069,4,490,0.794044452,600,0.193256125,0.259153683,0.18565311,1.05,107
D011,S027,O054,4,490,0.794044452,70,0.483939677,0.225369653,0.039302168,1.05,11
D011,S028,O063,4,490,0.794044452,159,0.167777479,0.069957712,0.130372357,1.05,38
D011,S029,O058,4,490,0.794044452,22,0.090722232,0.036785238,0.101049312,1.05,4
D011,S030,O042,4,490,0.794044452,533,0.049123846,0.273615249,0.271891148,1.05,28
D011,S031,O083,4,490,0.794044452,89,0.002629244,0.11891721,0.012340148,1.05,13
D011,S032,O086,4,490,0.794044452,135,0.469888219,0.056365997,0.043821459,1.05,28
D012,S001,O004,6,271,0.558762734,544,0.015441285,0.39993713,0.047767101,1.05,12
D012,S002,O061,6,271,0.558762734,27,0.381805437,0.01616482,0.491613692,1.05,4
D012,S003,O084,6,271,0.558762734,797,0.372992677,0.000386491,0.00152113,1.05,169
D012,S004,O040,6,271,0.558762734,585,0.392959459,0.39457393,0.498815231,1.05,30
D012,S005,O074,6,271,0.558762734,36,0.042568944,0.004280635,0.087293441,1.05,3
D012,S006,O014,6,271,0.558762734,505,0.055050564,0.385744929,0.323573274,1.05,126
D012,S007,O095,6,271,0.558762734,29,0.365502327,0.314203797,0.177999519,1.05,3
D012,S008,O008,6,271,0.558762734,217,0.118365868,0.010264005,0.438577644,1.05,4
D012,S009,O044,6,271,0.558762734,721,0.432376139,0.324925408,0.144007894,1.05,148
D012,S010,O071,6,271,0.558762734,830,0.025772238,0.059916076,0.006124037,1.05,1
D012,S011,O005,6,271,0.558762734,472,0.458927508,0.08115278,0.018055532,1.05,8
D012,S012,O094,6,271,0.558762734,888,0.302089761,0.091469055,0.358945917,1.05,193
D012,S013,O049,6,271,0.558762734,33,0.068127718,0.327197905,0.351458552,1.05,6
D012,S014,O002,6,271,0.558762734,71,0.386957289,0.33590604,0.423756547,1.05,16
D012,S015,O009,6,271,0.558762734,39,0.272204984,0.243100415,0.446678,1.05,1
D012,S016,O096,6,271,0.558762734,91,0.16170145,0.264353919,0.069555674,1.05,20
D012,S017,O067,6,271,0.558762734,60,0.359928689,0.02076874,0.174232425,1.05,6
D012,S018,O037,6,271,0.558762734,232,0.083660283,0.374766445,0.463420281,1.05,16
D012,S019,O039,6,271,0.558762734,48,0.232718262,0.17994217,0.033136716,1.05,1
D012,S020,O029,6,271,0.558762734,744,0.31398409,0.144642217,0.380464816,1.05,47
D012,S021,O055,6,271,0.558762734,143,0.09821222,0.163666817,0.285033773,1.05,17
D012,S022,O075,6,271,0.558762734,31,0.495260113,0.154710174,0.269857669,1.05,5
D012,S023,O052,6,271,0.558762734,249,0.293109713,0.381495942,0.29384703,1.05,30
D012,S024,O020,6,271,0.558762734,113,0.348269976,0.095285863,0.409466489,1.05,28
D012,S025,O023,6,271,0.558762734,410,0.214451437,0.12789836,0.094002538,1.05,34
D012,S026,O069,6,271,0.558762734,600,0.193256125,0.259153683,0.18565311,1.05,107
D012,S027,O054,6,271,0.558762734,70,0.483939677,0.225369653,0.039302168,1.05,11
D012,S028,O063,6,271,0.558762734,159,0.167777479,0.069957712,0.130372357,1.05,38
D012,S029,O058,6,271,0.558762734,22,0.090722232,0.036785238,0.101049312,1.05,4
D012,S030,O042,6,271,0.558762734,533,0.049123846,0.273615249,0.271891148,1.05,28
D012,S031,O083,6,271,0.558762734,89,0.002629244,0.11891721,0.012340148,1.05,13
D012,S032,O086,6,271,0.558762734,135,0.469888219,0.056365997,0.043821459,1.05,28
D013,S001,O004,3,199,0.306535686,544,0.015441285,0.39993713,0.047767101,1.05,12
D013,S002,O061,3,199,0.306535686,27,0.381805437,0.01616482,0.491613692,1.05,4
D013,S003,O084,3,199,0.306535686,797,0.372992677,0.000386491,0.00152113,1.05,169
D013,S004,O040,3,199,0.306535686,585,0.392959459,0.39457393,0.498815231,1.05,30
D013,S005,O074,3,199,0.306535686,36,0.042568944,0.004280635,0.087293441,1.05,3
D013,S006,O014,3,199,0.306535686,505,0.055050564,0.385744929,0.323573274,1.05,126
D013,S007,O095,3,199,0.306535686,29,0.365502327,0.314203797,0.177999519,1.05,3
D013,S008,O008,3,199,0.306535686,217,0.118365868,0.010264005,0.438577644,1.05,4
D013,S009,O044,3,199,0.306535686,721,0.432376139,0.324925408,0.144007894,1.05,148
D013,S010,O071,3,199,0.306535686,830,0.025772238,0.059916076,0.006124037,1.05,1
D013,S011,O005,3,199,0.306535686,472,0.458927508,0.08115278,0.018055532,1.05,8
D013,S012,O094,3,199,0.306535686,888,0.302089761,0.091469055,0.358945917,1.05,193
D013,S013,O049,3,199,0.306535686,33,0.068127718,0.327197905,0.351458552,1.05,6
D013,S014,O002,3,199,0.306535686,71,0.386957289,0.33590604,0.423756547,1.05,16
D013,S015,O009,3,199,0.306535686,39,0.272204984,0.243100415,0.446678,1.05,1
D013,S016,O096,3,199,0.306535686,91,0.16170145,0.264353919,0.069555674,1.05,20
D013,S017,O067,3,199,0.306535686,60,0.359928689,0.02076874,0.174232425,1.05,6
D013,S018,O037,3,199,0.306535686,232,0.083660283,0.374766445,0.463420281,1.05,16
D013,S019,O039,3,199,0.306535686,48,0.232718262,0.17994217,0.033136716,1.05,1
D013,S020,O029,3,199,0.306535686,744,0.31398409,0.144642217,0.380464816,1.05,47
D013,S021,O055,3,199,0.306535686,143,0.09821222,0.163666817,0.285033773,1.05,17
D013,S022,O075,3,199,0.306535686,31,0.495260113,0.154710174,0.269857669,1.05,5
D013,S023,O052,3,199,0.306535686,249,0.293109713,0.381495942,0.29384703,1.05,30
D013,S024,O020,3,199,0.306535686,113,0.348269976,0.095285863,0.409466489,1.05,28
D013,S025,O023,3,199,0.306535686,410,0.214451437,0.12789836,0.094002538,1.05,34
D013,S026,O069,3,199,0.306535686,600,0.193256125,0.259153683,0.18565311,1.05,107
D013,S027,O054,3,199,0.306535686,70,0.483939677,0.225369653,0.039302168,1.05,11
D013,S028,O063,3,199,0.306535686,159,0.167777479,0.069957712,0.130372357,1.05,38
D013,S029,O058,3,199,0.306535686,22,0.090722232,0.036785238,0.101049312,1.05,4
D013,S030,O042,3,199,0.306535686,533,0.049123846,0.273615249,0.271891148,1.05,28
D013,S031,O083,3,199,0.306535686,89,0.002629244,0.11891721,0.012340148,1.05,13
D013,S032,O086,3,199,0.306535686,135,0.469888219,0.056365997,0.043821459,1.05,28
D014,S001,O004,7,749,0.675783574,544,0.015441285,0.39993713,0.047767101,1.05,12
D014,S002,O061,7,749,0.675783574,27,0.381805437,0.01616482,0.491613692,1.05,4
D014,S003,O084,7,749,0.675783574,797,0.372992677,0.000386491,0.00152113,1.05,169
D014,S004,O040,7,749,0.675783574,585,0.392959459,0.39457393,0.498815231,1.05,30
D014,S005,O074,7,749,0.675783574,36,0.042568944,0.004280635,0.087293441,1.05,3
D014,S006,O014,7,749,0.675783574,505,0.055050564,0.385744929,0.323573274,1.05,126
D014,S007,O095,7,749,0.675783574,29,0.365502327,0.314203797,0.177999519,1.05,3
D014,S008,O008,7,749,0.675783574,217,0.118365868,0.010264005,0.438577644,1.05,4
D014,S009,O044,7,749,0.675783574,721,0.432376139,0.324925408,0.144007894,1.05,148
D014,S010,O071,7,749,0.675783574,830,0.025772238,0.059916076,0.006124037,1.05,1
D014,S011,O005,7,749,0.675783574,472,0.458927508,0.08115278,0.018055532,1.05,8
D014,S012,O094,7,749,0.675783574,888,0.302089761,0.091469055,0.358945917,1.05,193
D014,S013,O049,7,749,0.675783574,33,0.068127718,0.327197905,0.351458552,1.05,6
D014,S014,O002,7,749,0.675783574,71,0.386957289,0.33590604,0.423756547,1.05,16
D014,S015,O009,7,749,0.675783574,39,0.272204984,0.243100415,0.446678,1.05,1
D014,S016,O096,7,749,0.675783574,91,0.16170145,0.264353919,0.069555674,1.05,20
D014,S017,O067,7,749,0.675783574,60,0.359928689,0.02076874,0.174232425,1.05,6
D014,S018,O037,7,749,0.675783574,232,0.083660283,0.374766445,0.463420281,1.05,16
D014,S019,O039,7,749,0.675783574,48,0.232718262,0.17994217,0.033136716,1.05,1
D014,S020,O029,7,749,0.675783574,744,0.31398409,0.144642217,0.380464816,1.05,47
D014,S021,O055,7,749,0.675783574,143,0.09821222,0.163666817,0.285033773,1.05,17
D014,S022,O075,7,749,0.675783574,31,0.495260113,0.154710174,0.269857669,1.05,5
D014,S023,O052,7,749,0.675783574,249,0.293109713,0.381495942,0.29384703,1.05,30
D014,S024,O020,7,749,0.675783574,113,0.348269976,0.095285863,0.409466489,1.05,28
D014,S025,O023,7,749,0.675783574,410,0.214451437,0.12789836,0.094002538,1.05,34
D014,S026,O069,7,749,0.675783574,600,0.193256125,0.259153683,0.18565311,1.05,107
D014,S027,O054,7,749,0.675783574,70,0.483939677,0.225369653,0.039302168,1.05,11
D014,S028,O063,7,749,0.675783574,159,0.167777479,0.069957712,0.130372357,1.05,38
D014,S029,O058,7,749,0.675783574,22,0.090722232,0.036785238,0.101049312,1.05,4
D014,S030,O042,7,749,0.675783574,533,0.049123846,0.273615249,0.271891148,1.05,28
D014,S031,O083,7,749,0.675783574,89,0.002629244,0.11891721,0.012340148,1.05,13
D014,S032,O086,7,749,0.675783574,135,0.469888219,0.056365997,0.043821459,1.05,28
D015,S001,O004,8,297,0.769641294,544,0.015441285,0.39993713,0.047767101,1.05,12
D015,S002,O061,8,297,0.769641294,27,0.381805437,0.01616482,0.491613692,1.05,4
D015,S003,O084,8,297,0.769641294,797,0.372992677,0.000386491,0.00152113,1.05,169
D015,S004,O040,8,297,0.769641294,585,0.392959459,0.39457393,0.498815231,1.05,30
D015,S005,O074,8,297,0.769641294,36,0.042568944,0.004280635,0.087293441,1.05,3
D015,S006,O014,8,297,0.769641294,505,0.055050564,0.385744929,0.323573274,1.05,126
D015,S007,O095,8,297,0.769641294,29,0.365502327,0.314203797,0.177999519,1.05,3
D015,S008,O008,8,297,0.769641294,217,0.118365868,0.010264005,0.438577644,1.05,4
D015,S009,O044,8,297,0.769641294,721,0.432376139,0.324925408,0.144007894,1.05,148
D015,S010,O071,8,297,0.769641294,830,0.025772238,0.059916076,0.006124037,1.05,1
D015,S011,O005,8,297,0.769641294,472,0.458927508,0.08115278,0.018055532,1.05,8
D015,S012,O094,8,297,0.769641294,888,0.302089761,0.091469055,0.358945917,1.05,193
D015,S013,O049,8,297,0.769641294,33,0.068127718,0.327197905,0.351458552,1.05,6
D015,S014,O002,8,297,0.769641294,71,0.386957289,0.33590604,0.423756547,1.05,16
D015,S015,O009,8,297,0.769641294,39,0.272204984,0.243100415,0.446678,1.05,1
D015,S016,O096,8,297,0.769641294,91,0.16170145,0.264353919,0.069555674,1.05,20
D015,S017,O067,8,297,0.769641294,60,0.359928689,0.02076874,0.174232425,1.05,6
D015,S018,O037,8,297,0.769641294,232,0.083660283,0.374766445,0.463420281,1.05,16
D015,S019,O039,8,297,0.769641294,48,0.232718262,0.17994217,0.033136716,1.05,1
D015,S020,O029,8,297,0.769641294,744,0.31398409,0.144642217,0.380464816,1.05,47
D015,S021,O055,8,297,0.769641294,143,0.09821222,0.163666817,0.285033773,1.05,17
D015,S022,O075,8,297,0.769641294,31,0.495260113,0.154710174,0.269857669,1.05,5
D015,S023,O052,8,297,0.769641294,249,0.293109713,0.381495942,0.29384703,1.05,30
D015,S024,O020,8,297,0.769641294,113,0.348269976,0.095285863,0.409466489,1.05,28
D015,S025,O023,8,297,0.769641294,410,0.214451437,0.12789836,0.094002538,1.05,34
D015,S026,O069,8,297,0.769641294,600,0.193256125,0.259153683,0.18565311,1.05,107
D015,S027,O054,8,297,0.769641294,70,0.483939677,0.225369653,0.039302168,1.05,11
D015,S028,O063,8,297,0.769641294,159,0.167777479,0.069957712,0.130372357,1.05,38
D015,S029,O058,8,297,0.769641294,22,0.090722232,0.036785238,0.101049312,1.05,4
D015,S030,O042,8,297,0.769641294,533,0.049123846,0.273615249,0.271891148,1.05,28
D015,S031,O083,8,297,0.769641294,89,0.002629244,0.11891721,0.012340148,1.05,13
D015,S032,O086,8,297,0.769641294,135,0.469888219,0.056365997,0.043821459,1.05,28
D016,S001,O004,5,172,1.125620781,544,0.015441285,0.39993713,0.047767101,1.05,12
D016,S002,O061,5,172,1.125620781,27,0.381805437,0.01616482,0.491613692,1.05,4
D016,S003,O084,5,172,1.125620781,797,0.372992677,0.000386491,0.00152113,1.05,169
D016,S004,O040,5,172,1.125620781,585,0.392959459,0.39457393,0.498815231,1.05,30
D016,S005,O074,5,172,1.125620781,36,0.042568944,0.004280635,0.087293441,1.05,3
D016,S006,O014,5,172,1.125620781,505,0.055050564,0.385744929,0.323573274,1.05,126
D016,S007,O095,5,172,1.125620781,29,0.365502327,0.314203797,0.177999519,1.05,3
D016,S008,O008,5,172,1.125620781,217,0.118365868,0.010264005,0.438577644,1.05,4
D016,S009,O044,5,172,1.125620781,721,0.432376139,0.324925408,0.144007894,1.05,148
D016,S010,O071,5,172,1.125620781,830,0.025772238,0.059916076,0.006124037,1.05,1
D016,S011,O005,5,172,1.125620781,472,0.458927508,0.08115278,0.018055532,1.05,8
D016,S012,O094,5,172,1.125620781,888,0.302089761,0.091469055,0.358945917,1.05,193
D016,S013,O049,5,172,1.125620781,33,0.068127718,0.327197905,0.351458552,1.05,6
D016,S014,O002,5,172,1.125620781,71,0.386957289,0.33590604,0.423756547,1.05,16
D016,S015,O009,5,172,1.125620781,39,0.272204984,0.243100415,0.446678,1.05,1
D016,S016,O096,5,172,1.125620781,91,0.16170145,0.264353919,0.069555674,1.05,20
D016,S017,O067,5,172,1.125620781,60,0.359928689,0.02076874,0.174232425,1.05,6
D016,S018,O037,5,172,1.125620781,232,0.083660283,0.374766445,0.463420281,1.05,16
D016,S019,O039,5,172,1.125620781,48,0.232718262,0.17994217,0.033136716,1.05,1
D016,S020,O029,5,172,1.125620781,744,0.31398409,0.144642217,0.380464816,1.05,47
D016,S021,O055,5,172,1.125620781,143,0.09821222,0.163666817,0.285033773,1.05,17
D016,S022,O075,5,172,1.125620781,31,0.495260113,0.154710174,0.269857669,1.05,5
D016,S023,O052,5,172,1.125620781,249,0.293109713,0.381495942,0.29384703,1.05,30
D016,S024,O020,5,172,1.125620781,113,0.348269976,0.095285863,0.409466489,1.05,28
D016,S025,O023,5,172,1.125620781,410,0.214451437,0.12789836,0.094002538,1.05,34
D016,S026,O069,5,172,1.125620781,600,0.193256125,0.259153683,0.18565311,1.05,107
D016,S027,O054,5,172,1.125620781,70,0.483939677,0.225369653,0.039302168,1.05,11
D016,S028,O063,5,172,1.125620781,159,0.167777479,0.069957712,0.130372357,1.05,38
D016,S029,O058,5,172,1.125620781,22,0.090722232,0.036785238,0.101049312,1.05,4
D016,S030,O042,5,172,1.125620781,533,0.049123846,0.273615249,0.271891148,1.05,28
D016,S031,O083,5,172,1.125620781,89,0.002629244,0.11891721,0.012340148,1.05,13
D016,S032,O086,5,172,1.125620781,135,0.469888219,0.056365997,0.043821459,1.05,28
D017,S001,O004,1,264,0.535990306,544,0.015441285,0.39993713,0.047767101,1.05,12
D017,S002,O061,1,264,0.535990306,27,0.381805437,0.01616482,0.491613692,1.05,4
D017,S003,O084,1,264,0.535990306,797,0.372992677,0.000386491,0.00152113,1.05,169
D017,S004,O040,1,264,0.535990306,585,0.392959459,0.39457393,0.498815231,1.05,30
D017,S005,O074,1,264,0.535990306,36,0.042568944,0.004280635,0.087293441,1.05,3
D017,S006,O014,1,264,0.535990306,505,0.055050564,0.385744929,0.323573274,1.05,126
D017,S007,O095,1,264,0.535990306,29,0.365502327,0.314203797,0.177999519,1.05,3
D017,S008,O008,1,264,0.535990306,217,0.118365868,0.010264005,0.438577644,1.05,4
D017,S009,O044,1,264,0.535990306,721,0.432376139,0.324925408,0.144007894,1.05,148
D017,S010,O071,1,264,0.535990306,830,0.025772238,0.059916076,0.006124037,1.05,1
D017,S011,O005,1,264,0.535990306,472,0.458927508,0.08115278,0.018055532,1.05,8
D017,S012,O094,1,264,0.535990306,888,0.302089761,0.091469055,0.358945917,1.05,193
D017,S013,O049,1,264,0.535990306,33,0.068127718,0.327197905,0.351458552,1.05,6
D017,S014,O002,1,264,0.535990306,71,0.386957289,0.33590604,0.423756547,1.05,16
D017,S015,O009,1,264,0.535990306,39,0.272204984,0.243100415,0.446678,1.05,1
D017,S016,O096,1,264,0.535990306,91,0.16170145,0.264353919,0.069555674,1.05,20
D017,S017,O067,1,264,0.535990306,60,0.359928689,0.02076874,0.174232425,1.05,6
D017,S018,O037,1,264,0.535990306,232,0.083660283,0.374766445,0.463420281,1.05,16
D017,S019,O039,1,264,0.535990306,48,0.232718262,0.17994217,0.033136716,1.05,1
D017,S020,O029,1,264,0.535990306,744,0.31398409,0.144642217,0.380464816,1.05,47
D017,S021,O055,1,264,0.535990306,143,0.09821222,0.163666817,0.285033773,1.05,17
D017,S022,O075,1,264,0.535990306,31,0.495260113,0.154710174,0.269857669,1.05,5
D017,S023,O052,1,264,0.535990306,249,0.293109713,0.381495942,0.29384703,1.05,30
D017,S024,O020,1,264,0.535990306,113,0.348269976,0.095285863,0.409466489,1.05,28
D017,S025,O023,1,264,0.535990306,410,0.214451437,0.12789836,0.094002538,1.05,34
D017,S026,O069,1,264,0.535990306,600,0.193256125,0.259153683,0.18565311,1.05,107
D017,S027,O054,1,264,0.535990306,70,0.483939677,0.225369653,0.039302168,1.05,11
D017,S028,O063,1,264,0.535990306,159,0.167777479,0.069957712,0.130372357,1.05,38
D017,S029,O058,1,264,0.535990306,22,0.090722232,0.036785238,0.101049312,1.05,4
D017,S030,O042,1,264,0.535990306,533,0.049123846,0.273615249,0.271891148,1.05,28
D017,S031,O083,1,264,0.535990306,89,0.002629244,0.11891721,0.012340148,1.05,13
D017,S032,O086,1,264,0.535990306,135,0.469888219,0.056365997,0.043821459,1.05,28
D018,S001,O004,2,309,2.478705756,544,0.015441285,0.39993713,0.047767101,1.05,12
D018,S002,O061,2,309,2.478705756,27,0.381805437,0.01616482,0.491613692,1.05,4
D018,S003,O084,2,309,2.478705756,797,0.372992677,0.000386491,0.00152113,1.05,169
D018,S004,O040,2,309,2.478705756,585,0.392959459,0.39457393,0.498815231,1.05,30
D018,S005,O074,2,309,2.478705756,36,0.042568944,0.004280635,0.087293441,1.05,3
D018,S006,O014,2,309,2.478705756,505,0.055050564,0.385744929,0.323573274,1.05,126
D018,S007,O095,2,309,2.478705756,29,0.365502327,0.314203797,0.177999519,1.05,3
D018,S008,O008,2,309,2.478705756,217,0.118365868,0.010264005,0.438577644,1.05,4
D018,S009,O044,2,309,2.478705756,721,0.432376139,0.324925408,0.144007894,1.05,148
D018,S010,O071,2,309,2.478705756,830,0.025772238,0.059916076,0.006124037,1.05,1
